index,i_w_blo_weg,o_w_blo_power,o_w_blo_voltage,i_w_bhl_weg,o_w_bhl_power,o_w_bhl_voltage,i_w_bhr_weg,o_w_bhr_power,o_w_bhr_voltage,i_w_bru_weg,o_w_bru_power,o_w_bru_voltage,i_w_hr_weg,o_w_hr_power,o_w_hr_voltage,i_w_hl_weg,o_w_hl_power,o_w_hl_voltage,labels
19267,-106,0,0,0,38,1,-1281,0,0,228,22120,56,0,10162,27,0,11094,24,0
14001,-106,0,0,0,108,2,92,21280,55,579,9,1,-833,23347,29,-833,21955,31,1
17241,9,0,0,-263,21392,56,478,0,0,574,0,0,0,5894,26,0,11874,27,0
2789,-108,0,0,451,27702,57,477,0,0,573,0,0,-833,7506,26,-833,30317,31,0
6269,-104,0,0,0,23,1,391,0,0,574,0,0,-786,28514,185,-789,20144,187,0
1181,-105,0,0,42,22220,56,307,19690,55,573,0,0,-833,12997,26,-833,15454,29,0
14988,7,0,0,-545,279,3,-274,20496,57,572,0,0,0,20070,29,0,10756,26,1
62,-107,0,0,0,0,0,239,21546,56,581,0,0,-833,18591,29,-833,20157,29,0
20887,8,0,0,-58,27759,57,477,0,0,573,36,1,0,4204,27,0,10756,24,0
5423,9,0,0,-235,23800,56,477,0,0,578,41,1,0,5972,26,0,12238,24,0
10063,7,0,0,-547,188,2,-310,21504,56,574,0,0,0,21433,29,0,7408,24,1
1460,287,19760,54,878,68,1,479,0,0,581,0,0,-833,8234,26,-833,6232,26,1
11192,-106,0,0,24,21450,55,288,18954,52,574,0,0,-833,12727,27,-833,16075,29,0
5359,537,18550,50,877,0,1,477,0,0,578,0,0,-833,8520,26,-833,8832,26,0
23497,2,3927,17,684,20552,55,479,0,0,573,0,0,-833,7116,26,-833,31092,29,0
13448,-104,0,0,0,0,0,82,20295,55,573,0,0,-833,1920,29,-833,25326,29,0
12958,-106,0,0,470,23769,56,477,0,0,573,0,0,-833,7974,26,-833,31092,32,0
10310,-107,0,0,0,25,1,96,19250,55,455,19488,56,0,10704,27,0,8080,24,0
7337,278,21560,56,878,0,0,477,15,1,573,0,0,-833,10366,26,-833,10782,27,0
453,8,0,0,-545,29,1,-518,17820,56,581,0,0,0,22970,29,0,6328,24,0
11319,8,0,0,-546,232,2,-277,17766,54,574,0,0,0,20737,29,0,7408,26,1
16410,0,0,0,634,21395,56,478,0,0,579,0,0,-833,6830,26,-833,864,31,0
1396,-105,0,0,0,22,0,82,21175,55,581,0,0,-833,23695,29,-833,21578,29,0
23165,-105,0,0,0,58,1,-1274,0,0,15,17391,50,0,10158,26,0,11484,26,0
3890,472,22770,54,878,93,1,478,0,0,573,0,0,-833,8234,26,-833,8026,26,0
19514,-106,0,0,0,11,1,0,0,0,326,21120,55,0,9730,27,0,11094,26,0
597,262,26912,57,878,376,3,478,0,0,574,0,0,-833,3856,24,-833,15616,27,0
5621,476,24248,56,877,0,0,477,0,0,579,0,0,-833,9430,26,-833,11134,27,0
13524,560,24136,56,878,0,0,478,0,0,573,0,0,-833,9352,26,-833,8962,26,0
12406,-105,0,0,0,24,1,391,0,0,574,0,0,-826,17713,83,-826,14224,77,0
20927,8,0,0,-547,0,0,-582,20405,55,573,36,1,0,22970,31,0,5008,26,0
5640,14,3910,22,-215,24080,56,477,0,0,579,0,0,-833,10158,26,-833,18533,29,0
4850,27,19975,47,729,25346,58,477,0,0,574,34,1,-833,3784,24,-833,26537,31,0
3300,7,0,0,-545,0,0,-251,0,0,573,0,0,0,0,0,0,0,0,1
15732,222,27900,60,-4,12716,35,477,0,0,574,0,1,-833,9638,26,-833,16896,27,1
10878,8,238,2,-278,23184,56,475,0,1,573,0,0,-833,9300,26,-833,14914,27,0
16894,-104,0,0,367,27938,60,477,82,1,574,25,1,-833,8884,24,-833,24304,31,0
3033,-107,0,0,365,25260,60,476,162,2,573,0,0,-833,4480,26,-833,23782,29,0
22811,298,21725,55,878,0,0,477,0,0,579,0,0,-833,8780,27,-833,12106,26,0
2095,-107,0,0,0,0,0,76,22620,58,573,0,0,-833,23144,29,-833,22390,27,0
22388,8,0,0,-547,87,1,-401,20570,54,573,0,0,0,21926,29,0,10028,26,0
17121,-106,0,0,7,18533,43,270,19040,56,574,0,0,-833,14374,26,-833,19693,29,0
23183,-105,0,0,0,58,1,49,18306,54,409,19278,55,0,11620,27,0,11484,24,0
3857,-106,0,0,394,26940,58,479,19,1,573,0,0,-833,7506,26,-833,24304,29,0
4460,7,0,0,-505,22000,55,-172,18535,55,574,0,0,0,13321,27,0,11484,26,0
6602,417,19136,52,878,0,0,477,0,0,574,0,0,-833,4672,24,-833,12025,26,0
13260,267,32132,58,877,164,2,477,0,0,574,0,0,-833,7636,26,-833,19432,29,1
12931,-106,0,0,0,12,0,114,20900,56,573,0,0,-833,18100,27,-833,21955,29,0
1830,-108,0,0,0,41,1,300,1113,7,574,0,0,-132,4676,348,-136,16908,343,1
10742,-105,12,1,0,36,1,0,114,3,339,20628,55,0,9190,26,0,7408,26,0
21585,284,21896,56,876,0,0,477,0,0,573,0,0,-833,7636,26,-833,12565,27,0
15908,-104,0,0,257,21489,57,477,190,3,573,0,0,-833,10378,26,-833,20070,29,0
5839,209,22385,56,878,285,3,477,0,0,574,0,0,-833,8052,26,-833,21781,31,1
1485,-106,0,0,0,124,2,-1261,0,0,241,20845,55,0,6492,26,0,10028,26,0
6089,368,22086,54,879,63,1,477,0,0,574,0,0,-833,7168,26,-833,9973,27,0
6912,9,0,0,-546,30,1,-429,26220,57,604,0,0,0,23144,29,0,6736,24,0
11465,194,25137,58,877,1111,11,478,0,0,573,57,1,-833,7636,26,-833,26504,31,0
18609,0,228,4,661,19602,55,478,0,0,573,9,1,-833,7714,24,-833,30162,32,0
12546,8,18,1,-80,21204,57,477,27,1,574,0,0,0,4126,26,0,11094,24,1
3648,659,13728,44,877,0,0,477,0,0,573,0,0,-833,5080,24,-833,6908,26,1
4930,8,0,0,-113,22401,57,477,0,0,574,45,1,0,4646,26,0,11094,24,0
16465,213,25928,57,-9,19693,47,478,0,0,579,0,0,-833,10158,26,-833,12997,27,0
20944,8,0,0,-547,0,0,-874,0,0,-312,24012,57,0,8026,27,0,3434,23,0
7345,120,20776,55,-102,19062,52,477,18,1,573,0,0,-833,11755,27,-833,13456,27,0
3832,-106,0,0,0,43,1,111,22605,55,573,0,1,-833,18559,27,-833,21578,29,0
16341,-105,0,0,0,0,0,5,11760,35,367,24585,55,0,9560,27,0,7408,26,0
11747,190,22960,56,-31,21056,56,477,0,0,573,0,0,-833,10314,26,-833,12565,27,1
16909,53,21168,56,758,20552,56,477,0,0,574,50,2,-833,7116,24,-833,30472,31,0
9617,369,26505,57,878,74,1,477,0,0,574,0,0,-833,5080,26,-833,10594,27,0
6691,8,0,0,-547,0,0,-826,19305,55,-164,26680,58,0,14023,27,0,5008,23,0
7056,279,30024,60,878,0,0,476,0,0,573,0,0,-833,7636,24,-833,15130,27,1
20458,9,0,0,-547,0,0,-874,0,0,-333,21505,56,0,9811,26,0,3020,24,0
16623,-106,0,0,0,0,0,86,21450,55,573,12,1,-833,25791,29,-833,22535,29,0
8661,-106,0,0,0,0,0,0,150,4,342,23760,55,0,7896,26,0,7408,26,0
28,-107,0,0,0,0,0,132,18684,54,498,18700,56,0,13402,27,0,7048,24,0
15809,8,0,0,-547,3,1,-792,16728,54,-129,26562,57,0,15319,27,0,5008,24,0
4148,611,14008,34,879,0,0,477,0,0,574,0,0,-833,5680,26,-833,8286,26,0
806,-107,0,0,91,21448,56,355,22800,57,574,0,0,-833,10444,26,-833,14995,29,0
12751,531,14651,49,877,72,2,478,0,0,573,0,0,-833,8234,26,-833,6908,26,1
10360,343,20680,55,878,130,1,479,0,0,573,0,1,-833,7376,26,-833,8572,26,1
17139,-106,0,0,398,21725,56,478,88,1,574,0,0,-833,8234,26,-833,32032,29,0
19203,8,0,0,-528,10000,39,-197,19278,54,574,0,0,0,18069,27,0,11484,26,0
9336,-107,0,0,0,0,0,383,5880,27,573,176,2,-28,23263,185,-31,4096,182,0
14149,9,0,0,-545,360,3,-311,20552,55,579,12,1,0,25636,29,0,7408,24,1
21447,-107,0,0,0,45,1,-1283,0,0,-20,19440,41,0,11674,27,0,11094,26,0
11306,8,0,0,-293,20845,56,477,0,0,574,0,0,0,6128,26,0,12212,26,1
10355,265,26824,56,878,164,2,479,0,0,573,3,1,-833,4288,26,-833,18359,27,1
13899,9,0,0,-547,0,0,-874,17,1,-511,21780,55,0,3136,24,0,5008,24,1
11108,9,0,0,-545,0,0,-826,17490,54,-163,21340,55,0,13942,29,0,5872,26,1
986,-108,0,0,0,58,2,222,15650,50,573,0,0,-833,11640,26,-833,20447,29,0
16488,8,54,1,-321,0,0,478,0,0,579,0,0,0,26682,29,0,5671,29,0
19511,-106,0,1,0,12,0,-1272,0,0,243,25032,57,0,8312,24,0,8080,26,0
6584,515,20520,54,878,15,1,477,0,0,574,0,0,-833,7168,26,-833,6908,26,0
19879,339,23296,55,879,0,0,477,0,0,572,0,0,-833,9638,26,-833,11674,27,0
926,-108,0,0,0,41,1,-1255,0,0,-4,15827,49,0,6310,26,0,10756,26,0
13366,12,0,0,-547,0,0,-646,18792,54,0,936,7,0,23202,31,0,5872,24,1
1004,-108,0,0,349,23313,57,477,132,2,573,0,0,-833,9508,26,-833,23637,29,0
16690,594,9792,36,878,7,0,478,0,0,573,0,0,-833,7714,26,-833,7714,26,0
8036,243,27898,60,877,297,3,477,0,0,573,9,1,-833,7896,26,-833,19722,29,0
9641,9,0,0,-541,4485,23,-221,20130,55,574,0,0,0,18968,29,0,11484,26,0
17050,8,0,0,-547,3,1,-874,134,2,-406,19600,55,0,7090,27,0,5440,23,0
19089,-106,0,0,426,22230,57,478,36,1,574,0,0,-833,9716,26,-833,30782,31,0
13171,-108,0,0,0,0,0,181,18198,54,540,20240,55,0,12238,27,0,7408,24,0
14322,107,18306,54,809,22064,56,477,0,0,574,0,0,-833,7116,26,-833,29883,31,1
5350,308,25194,56,877,78,1,477,0,0,578,30,0,-833,7974,26,-833,19055,27,0
12074,8,0,0,-546,40,2,-706,19305,56,-44,26854,58,0,25636,29,0,9092,24,1
10480,8,0,0,-547,0,0,-874,0,0,-309,25422,56,0,10108,27,0,8624,24,1
19155,104,19525,57,-117,20088,52,478,0,0,574,0,0,-833,5440,26,-833,13969,27,1
17289,9,0,0,-547,0,0,-874,66,1,-374,23769,56,0,7454,26,0,3434,26,0
2799,-108,0,0,609,20240,56,477,0,0,573,0,0,-833,6388,24,-833,30472,31,0
16211,484,22770,56,878,0,0,478,0,0,574,60,1,-833,7168,26,-833,9690,27,0
22041,159,24530,56,861,7995,40,477,0,0,573,0,0,-833,4600,26,-833,24826,31,0
12292,8,0,0,-191,22055,55,477,0,0,573,0,0,0,4984,24,0,11484,26,1
22597,8,108,1,-322,58,2,477,0,0,574,0,0,-2,1966,13,-1,928,14,0
5596,301,22660,55,877,0,0,477,0,0,579,0,0,-833,7714,26,-833,13348,27,0
9640,403,19910,55,878,0,0,477,0,0,574,0,0,-833,9352,26,-833,11593,27,0
2325,-108,0,0,0,35,1,389,266,2,574,130,2,-112,13854,328,-116,6430,322,0
8646,-106,0,0,0,0,0,-1264,0,0,31,24416,56,0,8572,27,0,11094,26,0
11473,428,20328,56,877,86,1,478,0,0,573,57,1,-833,5560,27,-833,9092,26,0
17013,8,0,0,-547,339,3,-381,25334,56,574,88,2,0,24210,29,0,7408,24,1
5442,9,0,0,-545,156,2,-298,21615,55,578,46,1,0,15940,27,0,10756,26,0
19756,-106,0,0,0,77,2,-1264,0,0,239,25928,57,0,7636,26,0,11484,24,0
21889,8,0,0,-546,654,6,-250,21831,57,574,0,0,0,18968,29,0,7720,24,0
13693,-106,0,0,0,0,0,391,50,1,578,17,1,-647,1144,349,-650,10872,340,0
7183,7,0,0,-546,0,0,-873,60,1,-314,28080,58,0,9716,26,0,5440,24,0
23633,8,0,0,-547,0,0,-873,0,0,-338,24567,57,0,6830,26,0,3848,23,0
5342,151,22680,56,854,10994,45,477,0,0,578,0,0,-833,4336,24,-833,27930,29,0
3731,8,0,0,-545,324,3,-331,19880,56,573,0,0,0,21781,31,0,6736,24,0
9809,7,142,2,-321,246,2,478,0,0,574,0,0,-181,19360,310,-176,18126,315,1
12061,8,0,0,-546,258,3,-471,21774,56,573,31,1,0,27062,29,0,6736,24,1
17712,8,51,1,0,1008,7,478,0,0,573,0,0,0,4334,26,0,8152,24,0
22812,298,21725,55,878,0,0,477,0,0,579,0,0,-833,8780,27,-833,12106,26,0
11317,8,0,0,-530,8960,40,-199,21560,56,574,0,0,0,14995,27,0,11484,26,1
19603,290,24624,57,877,83,0,478,0,0,573,0,0,-833,7896,26,-833,14563,29,0
21189,8,0,0,-546,0,0,-873,0,0,-379,21344,57,0,7246,26,0,3434,23,0
8886,-108,0,0,0,44,1,122,18036,54,482,18954,54,0,12835,27,0,7408,26,0
14401,8,0,0,-208,19188,54,477,0,0,574,0,0,0,5244,26,0,11484,26,1
4503,7,0,0,-547,6,0,-874,0,0,-524,28860,60,0,4932,26,0,3020,23,0
3981,7,0,0,-546,81,1,-476,19376,57,573,4,0,0,23492,29,0,6736,23,0
18562,-105,0,0,0,15,1,394,168,2,573,58,2,-572,24763,387,-578,30004,386,0
2164,615,0,0,880,0,0,478,0,0,573,0,0,-833,5344,26,-833,7844,26,0
22083,219,21395,55,-5,16264,39,477,0,0,573,0,0,-833,11485,26,-833,16387,27,0
2897,-109,0,0,0,41,0,-1259,0,0,182,20520,55,0,6492,26,0,7048,24,0
6628,8,176,2,-321,206,2,477,0,0,574,0,0,-733,29757,249,-730,23184,246,0
14274,-106,0,0,0,45,1,56,22825,55,574,0,0,-833,23927,29,-833,22390,29,1
14441,8,0,0,-545,27,1,-735,18315,55,-73,21112,56,0,20476,29,0,5872,23,1
22568,304,20952,55,877,0,0,477,0,0,574,0,0,-833,8520,26,-833,10782,26,0
17726,8,0,0,-296,20900,54,478,0,0,573,0,0,0,6128,26,0,12212,26,0
21162,8,0,0,-546,0,0,-414,20466,55,573,0,0,0,23144,29,0,6328,24,0
1993,7,94,0,-261,20295,55,476,0,0,574,0,0,-833,10158,26,-833,19055,29,0
20972,-105,0,0,0,0,0,-1262,25,1,237,17472,55,0,10162,27,0,7408,26,0
3196,21,17908,44,723,21261,57,478,0,0,573,0,0,-833,3616,24,-833,30007,29,0
21018,-105,0,0,0,0,0,222,19305,54,573,0,0,-833,14833,27,-833,20157,29,0
8116,7,0,0,-259,21924,55,477,0,0,573,17,1,0,5894,26,0,12212,26,0
10685,7,0,0,-547,0,0,-463,21945,56,573,0,0,0,22970,29,0,5440,24,1
19903,8,0,0,-322,74,1,477,0,0,572,0,0,-721,19046,254,-718,18102,259,0
465,8,0,0,-545,0,0,-754,17808,56,-92,25800,60,0,19867,29,0,3434,26,0
13112,7,0,0,-546,12,1,-557,21261,56,573,0,0,0,23202,31,0,5440,26,1
4370,236,25194,57,877,309,3,477,0,0,574,0,0,-833,4600,24,-833,20447,29,0
12277,8,46,1,-321,78,1,477,0,0,573,0,0,-129,1702,264,-125,22920,271,1
4238,10,0,0,-547,0,0,-708,18315,55,-46,22116,57,0,21288,29,0,2974,24,0
9240,11,158,1,-321,216,2,477,0,0,573,0,0,-593,6951,371,-588,10832,381,0
17682,332,21450,55,878,0,0,478,0,0,573,0,0,-833,10351,26,-833,12106,27,0
21856,8,0,1,-321,206,1,477,0,0,574,0,0,-535,367,422,-530,12484,412,1
12784,16,5724,28,-211,20898,54,478,0,0,573,0,0,-833,10106,26,-833,15130,29,1
23439,-107,0,0,0,0,0,295,19432,55,573,99,1,0,19026,27,0,10756,26,0
23269,303,14630,55,877,152,2,477,0,0,573,0,0,-833,7376,24,-833,13672,27,1
13959,-106,0,0,0,108,2,390,572,3,579,104,2,-206,24748,422,-210,32004,414,1
795,-107,0,0,0,0,0,199,21978,54,574,0,0,-833,14239,26,-833,16777,29,0
22939,-104,0,0,0,0,0,78,16068,54,443,19910,55,0,10106,26,0,7720,24,0
6887,9,0,1,-211,21600,55,478,0,0,604,0,0,0,2920,24,0,11484,26,0
23314,11,2736,19,-222,21006,54,477,0,0,573,0,0,-833,9638,26,-833,19055,29,1
15271,9,0,0,-546,0,0,-333,19965,55,574,0,0,0,25450,31,0,7408,24,1
16945,480,20142,54,878,0,0,477,0,0,574,76,2,-833,8780,26,-833,11134,27,0
6662,8,0,0,-528,9963,41,-197,25479,57,574,0,0,0,14077,27,0,8080,24,0
16832,-104,0,0,0,60,1,0,266,8,341,18630,52,0,8572,26,0,11094,24,0
15047,-107,0,0,0,0,0,-1279,0,0,219,18975,55,0,10702,27,0,7408,26,0
14500,-106,0,0,0,144,1,262,16218,51,573,129,1,0,15832,29,0,10756,26,0
14439,8,0,0,-545,35,1,-657,17982,54,-1,8328,24,0,26101,29,0,5872,24,1
3043,-107,0,0,523,22008,56,476,39,1,573,0,0,-833,3376,24,-833,31092,31,0
1044,507,21065,54,878,0,0,477,0,0,573,0,0,-833,4096,24,-833,7298,26,0
13115,7,0,0,-546,6,1,-635,21168,56,0,0,0,0,22825,31,0,5440,24,1
18322,-104,0,0,0,0,1,391,0,0,572,94,1,-832,14604,26,-832,14293,27,0
9869,8,0,0,-546,0,0,-866,1539,27,-209,24864,56,0,13186,26,0,5008,24,1
21334,511,25288,58,877,0,0,476,0,0,574,0,0,-833,9352,26,-833,8962,26,0
13936,-106,0,0,0,112,2,209,26042,58,571,4234,28,0,19345,29,0,10756,26,0
7387,8,0,0,-437,22971,57,-104,17680,54,573,0,0,0,10366,27,0,8752,24,0
12320,8,0,0,-547,0,0,-486,21224,56,573,0,0,0,26814,29,0,6328,24,1
1845,-107,0,0,0,0,0,-1263,0,0,83,24035,55,0,6986,26,0,7408,26,0
4279,-106,0,0,0,0,0,-1244,0,0,197,22458,56,0,5842,26,0,7048,26,0
3836,-106,0,0,0,70,2,189,21505,55,573,0,0,-833,19403,27,-833,20679,27,0
3461,-104,0,0,0,0,0,-1264,0,0,-26,0,0,0,0,0,0,0,0,1
19398,185,24192,56,-36,21784,57,477,0,0,574,0,0,-833,11188,26,-833,12862,27,0
10332,-107,0,0,414,23650,55,479,0,0,573,0,1,-833,7974,24,-833,28550,31,1
5026,-106,0,0,0,40,0,238,20764,58,572,1134,11,0,13699,27,0,10366,26,0
9594,-105,0,0,601,29340,60,477,0,0,574,0,0,-833,3856,26,-833,31092,31,0
7332,442,20608,56,878,0,0,477,0,1,573,0,0,-833,10106,26,-833,9508,27,0
5272,-110,0,0,0,0,0,219,24998,58,574,3900,20,0,14455,27,0,6736,24,0
276,-108,0,0,0,20,1,191,20570,55,558,13938,45,0,15400,27,0,7048,24,0
15623,-108,0,0,0,0,0,372,12628,44,574,184,2,-4,15692,108,-5,10984,106,0
2693,8,60,1,-322,172,2,477,0,0,573,0,0,-588,32639,389,-583,29246,372,0
6323,111,20735,55,817,20735,55,478,0,0,574,0,0,-833,10702,26,-833,28798,31,0
15257,9,0,0,-509,21450,54,-176,19656,56,574,0,0,0,17257,29,0,11484,26,1
15336,-105,0,0,0,49,1,12,19800,51,370,23655,57,0,8052,27,0,7408,24,0
11210,-106,0,0,413,22165,55,477,0,0,574,0,0,-833,5440,26,-833,26102,29,0
3076,443,0,0,877,0,0,476,0,0,573,0,0,-833,0,0,-833,0,0,1
12981,232,24966,58,878,309,3,477,0,0,573,0,0,-833,7376,26,-833,20882,29,0
7900,8,0,0,-547,0,0,-494,22515,57,573,0,0,0,22970,29,0,10028,23,0
19758,-106,0,0,0,72,1,-1264,0,0,318,18630,54,0,7376,27,0,7720,26,0
10535,-107,0,0,0,0,0,163,19580,55,573,0,1,-833,20679,29,-833,21578,29,1
16752,8,0,0,-245,27885,55,621,0,0,573,0,1,0,5894,26,0,11822,24,0
10576,63,19085,54,767,21168,55,477,0,0,573,0,0,-833,7116,26,-833,30472,31,1
8747,220,27132,57,876,480,4,477,0,0,574,28,1,-833,4600,26,-833,24830,29,0
23642,8,0,0,-547,0,0,-873,0,0,-496,23655,57,0,5322,24,0,5440,24,0
1887,-107,0,0,0,0,0,0,4607,17,574,0,0,-832,1424,31,-832,25791,31,0
8538,233,22550,55,0,2835,15,477,0,0,578,0,0,-833,9950,26,-833,12997,27,1
6830,578,11916,36,877,0,0,478,0,0,604,0,0,-833,7376,24,-833,7168,26,0
11800,8,0,0,-545,423,3,-346,20735,54,573,0,0,0,26163,31,0,10756,24,1
9537,-105,0,0,0,40,1,281,19062,54,574,0,0,0,17547,27,0,10028,27,0
17620,-107,0,0,367,25764,57,478,39,1,573,0,0,-833,8520,26,-833,28705,31,0
4177,11,990,9,-237,19170,52,477,0,0,574,0,0,-833,9638,26,-833,19432,27,0
2237,7,0,0,-529,9635,43,-196,20888,56,573,0,0,0,14995,27,0,12212,24,0
2854,149,22605,55,-73,22344,55,477,0,0,573,0,0,-833,9430,26,-833,12862,27,0
7454,-107,0,0,0,63,1,-1252,0,0,71,21228,58,0,5972,26,0,8080,24,0
17085,-106,0,0,0,45,1,155,19360,55,514,21615,55,0,12565,27,0,7408,24,0
16795,8,0,0,-547,0,0,-861,5022,33,-202,25935,57,0,13078,27,0,4528,24,0
9024,8,0,0,-381,22401,57,-49,19415,54,573,76,1,0,8974,26,0,12966,26,1
17657,441,33025,58,878,0,0,478,0,0,573,0,0,-833,7714,26,-833,6388,27,1
13100,7,0,0,-546,132,2,-321,20680,55,573,0,0,0,22593,29,0,7408,24,1
2454,8,0,0,-321,73,1,477,9,1,573,11,1,-33,30748,116,-31,22667,111,0
4315,-106,0,0,0,0,0,391,1,0,574,0,0,-832,4352,31,-832,30368,32,0
22316,468,21725,55,878,0,0,479,0,0,573,0,0,-833,5584,24,-833,11134,27,0
8077,219,23632,56,-4,13788,39,477,0,0,573,12,1,-833,10106,26,-833,12862,27,0
8553,9,83,0,-302,10956,43,477,0,0,578,0,0,-827,5592,73,-826,4754,75,1
17674,490,26620,55,878,0,0,478,0,0,573,0,0,-833,8780,26,-833,10999,27,0
8482,-106,0,0,534,22935,56,477,0,1,578,0,0,-833,6570,26,-833,31867,31,1
19135,499,20790,52,878,9,1,478,0,0,574,0,0,-833,7636,26,-833,10999,26,0
15558,8,0,0,-546,0,0,-721,20328,56,-59,24416,56,0,21346,29,0,5008,24,1
11196,-106,0,0,98,19768,56,362,19305,54,574,0,0,-833,10782,26,-833,15265,29,0
8586,9,0,0,-408,21175,55,-76,20384,56,578,0,0,0,8884,27,0,12212,26,1
21,-107,0,0,0,0,0,54,17875,55,420,19768,55,0,8364,26,0,7048,24,0
11577,-104,0,0,0,90,1,-1272,0,0,-6,17952,50,0,8312,26,0,11484,26,0
11503,8,58,1,-53,21504,56,478,0,0,573,66,1,0,5248,27,0,10366,27,1
14831,-106,18,1,26,21831,57,290,20405,55,572,0,0,-833,13888,27,-833,16075,29,0
5387,242,23712,57,0,130,2,477,0,0,578,38,0,-833,10158,26,-833,11593,26,0
18423,120,20216,56,-99,19360,55,476,23,0,572,28,1,-833,9352,26,-833,13672,27,0
7724,-106,0,0,0,22,0,251,16952,52,573,97,1,0,20070,29,0,7408,24,0
16935,590,10404,36,878,9,0,477,0,0,574,38,1,-833,8234,26,-833,7584,26,0
19552,-106,0,0,0,0,1,154,22792,56,573,0,0,-833,20679,29,-833,21201,29,0
17856,-108,0,0,100,18720,55,364,18044,52,579,0,0,-833,10574,26,-833,18678,27,0
5279,-110,0,0,0,0,0,374,11120,40,578,220,2,-8,10896,142,-9,13817,134,0
17236,9,0,0,-182,23072,56,478,0,0,574,0,0,0,5166,26,0,8440,24,0
5134,390,23142,57,877,0,0,477,0,0,572,23,1,-833,8624,26,-833,12025,26,0
3056,135,18928,52,837,19360,55,476,0,0,573,0,0,-833,6830,26,-833,28395,31,0
864,-110,0,1,0,73,1,-1269,0,0,308,25200,56,0,7246,26,0,7048,24,0
872,-110,33,1,0,73,1,108,17215,54,469,17280,55,0,9716,27,0,7048,24,0
18184,15,3256,22,-220,18144,54,477,0,0,573,0,0,-833,11755,26,-833,19548,27,0
1509,-106,0,0,0,62,1,391,285,3,574,30,1,-154,24576,391,-158,25439,374,0
16075,8,0,0,-547,0,0,-874,0,0,-554,26448,57,0,5790,24,0,3434,24,0
17332,-105,0,0,0,279,3,245,15390,54,572,252,4,0,16909,27,0,12430,26,0
21766,-105,0,0,236,22230,57,476,176,3,574,0,0,-833,11620,26,-833,14644,29,0
19986,-105,0,0,0,0,0,-1273,0,0,-27,594,7,0,8312,26,0,11484,26,0
18738,8,0,0,-547,0,0,-735,19432,55,-72,21395,55,0,20215,27,0,5440,24,0
20691,8,0,0,-547,0,0,-775,16484,51,-103,18460,52,0,19548,29,0,5008,24,1
4125,234,24070,57,1055,0,0,477,0,0,574,0,0,-833,7168,26,-833,21114,29,1
14203,-106,0,0,0,54,1,-1267,0,0,132,22736,57,0,9300,27,0,7720,24,1
2467,8,0,0,-219,22736,56,477,13,1,573,12,1,0,5244,26,0,11822,26,0
4217,10,0,0,-546,1089,9,-236,19320,56,574,0,0,0,15049,27,0,7720,24,0
16681,458,22064,56,878,25,1,478,0,0,573,0,0,-833,7636,26,-833,6778,26,0
8878,-108,0,0,0,44,1,0,58,0,325,20832,56,0,7636,26,0,11094,26,0
7104,28,12584,44,-194,22000,55,476,0,0,573,4,0,-833,4840,26,-833,18301,29,0
5376,401,24090,56,877,0,0,477,0,0,578,38,1,-833,9716,26,-833,10567,26,0
22830,7,126,2,-310,5766,31,477,0,0,579,0,1,-813,1469,113,-811,113,116,0
5614,557,21725,55,877,0,0,477,0,0,579,11,0,-833,9118,26,-833,8832,27,0
15028,7,0,0,-545,6,0,-874,0,0,-400,27420,60,0,5790,26,0,5008,24,1
8867,-108,0,0,0,47,2,-1265,0,0,82,24528,56,0,8052,27,0,8080,24,0
1712,-107,0,0,526,23028,57,477,0,0,574,0,0,-833,3136,24,-833,704,31,0
10753,-105,17,1,0,31,1,215,24708,58,566,4375,25,0,13483,27,0,7408,24,0
13874,9,0,0,-547,0,0,-618,16692,51,578,3,1,0,22593,31,0,4262,23,1
913,-110,0,1,101,20944,56,365,17930,56,573,0,0,-833,10574,26,-833,15346,27,0
4790,-106,0,0,0,0,0,389,2592,18,574,212,2,-57,5860,230,-59,4572,234,0
13525,560,24136,56,878,0,0,478,0,0,573,0,0,-833,9352,26,-833,8962,26,0
12877,-106,0,0,0,17,1,-1255,0,0,-25,4655,19,0,6570,26,0,7720,26,0
2900,-109,0,0,0,35,1,-1259,0,0,260,23997,57,0,6310,26,0,7048,24,0
4036,-104,0,0,0,0,0,-1267,0,0,200,22344,55,0,5582,26,0,7408,24,0
18822,-103,0,0,0,0,0,242,18792,54,573,0,0,-833,12565,26,-833,20157,29,0
14713,8,0,0,-374,22605,55,-42,16269,51,573,0,0,0,7558,27,0,12966,27,1
10502,-107,0,0,0,0,0,122,17172,52,482,16484,52,0,11822,27,0,7408,26,1
4258,10,0,0,-547,0,0,-874,19,1,-441,21896,56,0,4932,26,0,2974,23,0
10477,8,0,0,-547,0,1,-873,88,11,-227,29100,61,0,12565,27,0,5440,24,1
20938,8,0,0,-547,0,0,-818,14950,51,-155,23072,57,0,14158,27,0,4528,26,0
23157,8,0,0,-547,0,0,-874,0,0,-600,21774,57,0,5244,24,0,3434,24,0
20212,8,0,0,-547,0,0,-874,23,1,-355,20682,55,0,11107,26,0,3434,26,0
1255,348,23520,56,880,0,0,477,0,0,573,0,0,-833,9118,26,-833,12025,27,0
18113,-130,0,0,367,22456,56,477,0,0,573,0,0,-833,7974,24,-833,27682,31,1
12466,296,22008,56,878,95,1,477,0,0,573,0,0,-833,4528,24,-833,17721,29,0
11045,9,0,0,-321,1260,12,478,0,0,578,0,0,-761,5016,208,-759,14446,203,1
