index,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time,arrival_delay_bucket
1094,foxbusiness,UA-2314-ATL-PHL,03:04 PM,03:04 PM,05:00 PM,05:00 PM,early
1095,foxbusiness,AA-446-DFW-PHL,11:50 AM,12:13 PM,03:50 PM,04:09 PM,late
1096,foxbusiness,CO-1023-IAH-DEN,12:06 PM,12:06 PM,01:14 PM,01:14 PM,on_time
1097,foxbusiness,AA-466-IAH-MIA,06:00 AM,06:09 AM,09:20 AM,09:05 AM,early
1098,foxbusiness,UA-3050-PHX-CLT,11:05 AM,11:45 AM,04:57 PM,05:03 PM,on_time
1099,foxbusiness,CO-89-IAH-EWR,06:17 AM,06:17 AM,10:27 AM,10:27 AM,on_time
1100,foxbusiness,CO-1088-CLE-IAH,09:01 AM,09:01 AM,10:56 AM,10:56 AM,on_time
1101,foxbusiness,AA-1664-MIA-ATL,10:15 AM,10:19 AM,12:10 PM,11:50 AM,early
1102,foxbusiness,AA-1279-DFW-PHX,01:00 PM,02:04 PM,02:35 PM,03:19 PM,late
1103,foxbusiness,UA-854-SFO-IAH,08:07 AM,08:07 AM,01:30 PM,01:30 PM,early
1104,foxbusiness,UA-382-IAD-LAX,12:56 PM,12:56 PM,03:21 PM,03:21 PM,on_time
1105,foxbusiness,AA-4344-ORD-DTW,12:14 PM,12:14 PM,02:01 PM,02:01 PM,on_time
1106,foxbusiness,UA-257-JFK-SFO,02:30 PM,02:43 PM,06:15 PM,05:42 PM,early
1107,foxbusiness,UA-2945-PHL-CLT,12:00 PM,12:08 PM,01:45 PM,01:14 PM,early
1108,foxbusiness,CO-63-EWR-IAH,05:38 PM,05:38 PM,08:03 PM,08:03 PM,early
1109,foxbusiness,CO-47-IAH-LAX,08:36 PM,08:36 PM,09:38 PM,09:38 PM,late
1110,foxbusiness,AA-2050-ORD-MIA,10:40 AM,11:06 AM,02:45 PM,02:46 PM,on_time
1111,foxbusiness,UA-248-PHX-ORD,01:43 PM,01:43 PM,05:34 PM,05:34 PM,late
1112,foxbusiness,AA-4330-CVG-ORD,03:36 PM,03:36 PM,03:25 PM,03:25 PM,early
1113,foxbusiness,AA-1434-DFW-MCO,07:15 AM,07:22 AM,10:35 AM,10:29 AM,on_time
1114,foxbusiness,AA-1640-MIA-MCO,06:30 PM,06:30 PM,07:25 PM,07:25 PM,on_time
1115,foxbusiness,AA-4307-ORD-DTW,06:45 PM,06:56 PM,09:10 PM,08:43 PM,early
1116,foxbusiness,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM,on_time
1117,foxbusiness,UA-843-LAX-ORD,02:38 PM,02:38 PM,07:58 PM,07:58 PM,on_time
1118,foxbusiness,CO-1193-EWR-MCO,09:15 AM,09:58 AM,12:18 PM,12:09 PM,early
1119,foxbusiness,AA-3842-MSP-ORD,06:00 AM,06:57 AM,07:30 AM,07:51 AM,late
1120,foxbusiness,AA-643-MIA-ORD,07:10 AM,07:31 AM,09:35 AM,09:29 AM,on_time
1121,foxbusiness,AA-1007-MIA-PHX,05:09 PM,05:09 PM,07:53 PM,07:53 PM,early
1122,foxbusiness,UA-2906-PHL-MCO,03:50 PM,04:46 PM,06:23 PM,06:35 PM,on_time
1123,foxbusiness,UA-938-DEN-ORD,04:37 PM,04:37 PM,07:36 PM,07:36 PM,on_time
1124,foxbusiness,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:49 PM,on_time
1125,foxbusiness,CO-16-LAX-EWR,10:37 AM,10:37 AM,06:34 PM,06:34 PM,early
1126,foxbusiness,UA-2515-DFW-CLT,07:31 AM,07:31 AM,10:45 AM,10:45 AM,late
1127,foxbusiness,AA-400-DFW-JFK,10:40 AM,11:02 AM,02:59 PM,03:04 PM,on_time
1128,foxbusiness,UA-664-ORD-PHL,01:33 PM,01:48 PM,04:31 PM,04:23 PM,early
1129,foxbusiness,AA-3756-ORD-SLC,12:15 PM,12:42 PM,02:45 PM,02:52 PM,on_time
1130,foxbusiness,UA-37-EWR-MCO,02:01 PM,02:01 PM,04:17 PM,04:17 PM,on_time
1131,foxbusiness,AA-1522-SFO-ORD,11:55 PM,11:55 PM,05:50 AM,05:50 AM,on_time
1132,foxbusiness,UA-233-LAX-JFK,04:25 PM,04:25 PM,12:29 AM,12:29 AM,on_time
1133,foxbusiness,AA-3823-LAX-DEN,09:00 PM,09:00 PM,12:15 AM,12:15 AM,on_time
1134,foxbusiness,AA-2312-DFW-DTW,08:25 PM,08:25 PM,11:50 PM,11:50 PM,on_time
1135,foxbusiness,AA-1165-JFK-MIA,06:59 AM,07:23 AM,10:34 AM,10:04 AM,early
1136,foxbusiness,AA-431-MIA-SFO,08:35 AM,08:52 AM,11:50 AM,11:44 AM,early
1137,foxbusiness,UA-3373-IAD-PHL,08:37 AM,08:37 AM,09:13 AM,09:13 AM,early
1138,foxbusiness,AA-649-ORD-SNA,01:30 PM,01:30 PM,03:50 PM,03:50 PM,on_time
1139,foxbusiness,CO-1250-MIA-IAH,03:17 PM,03:17 PM,04:59 PM,04:59 PM,on_time
1140,foxbusiness,UA-6273-YYC-SFO,07:41 AM,07:41 AM,08:45 AM,08:45 AM,early
1141,foxbusiness,UA-828-SFO-ORD,11:08 PM,11:08 PM,05:11 AM,05:11 AM,on_time
1142,foxbusiness,CO-4888-IAH-DAL,05:30 PM,05:30 PM,06:40 PM,06:40 PM,on_time
1143,foxbusiness,UA-858-PVG-SFO,01:45 PM,01:45 PM,08:02 AM,08:02 AM,early
1144,foxbusiness,UA-2704-DTW-PHX,11:47 AM,11:47 AM,02:02 PM,02:02 PM,late
1145,foxbusiness,AA-3063-SLC-LAX,08:40 PM,08:40 PM,09:11 PM,09:11 PM,on_time
1146,foxbusiness,UA-2708-EWR-CLT,03:04 PM,03:04 PM,04:24 PM,04:24 PM,early
1147,foxbusiness,UA-62-IAH-EWR,02:59 PM,02:59 PM,07:10 PM,07:10 PM,on_time
1148,foxbusiness,UA-1500-IAH-GUA,09:43 AM,09:43 AM,12:12 PM,12:12 PM,on_time
1149,foxbusiness,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:36 PM,early
1150,foxbusiness,AA-1917-JFK-MCO,02:55 PM,03:28 PM,05:55 PM,05:34 PM,early
1151,foxbusiness,AA-2268-PHX-ORD,07:15 AM,07:23 AM,11:35 AM,11:07 AM,early
1152,foxbusiness,AA-4277-CVG-JFK,12:10 PM,12:11 PM,02:15 PM,01:43 PM,early
1153,foxbusiness,AA-2957-DFW-CVG,07:55 AM,08:05 AM,11:05 AM,11:00 AM,on_time
1154,foxbusiness,UA-37-EDI-EWR,09:05 AM,09:05 AM,12:09 PM,12:09 PM,late
1155,foxbusiness,AA-789-ORD-DEN,01:05 PM,01:20 PM,02:35 PM,03:01 PM,late
1156,foxbusiness,AA-415-BOS-ORD,08:56 AM,08:56 AM,10:10 AM,10:10 AM,early
1157,foxbusiness,AA-85-JFK-SFO,03:05 PM,03:38 PM,06:30 PM,06:43 PM,on_time
1158,foxbusiness,AA-3979-CVG-ORD,07:30 AM,08:04 AM,08:00 AM,07:57 AM,on_time
1159,foxbusiness,AA-1544-SAN-ORD,11:41 AM,11:41 AM,04:56 PM,04:56 PM,early
1160,foxbusiness,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:09 PM,early
1161,foxbusiness,AA-271-MIA-LAX,11:35 AM,11:52 AM,02:25 PM,02:27 PM,on_time
1162,foxbusiness,AA-2525-DFW-MIA,07:25 AM,07:40 AM,11:10 AM,11:06 AM,on_time
1163,foxbusiness,CO-50-CLE-EWR,04:02 PM,04:02 PM,05:26 PM,05:26 PM,late
1164,foxbusiness,UA-3099-PHX-PHL,11:55 AM,11:55 AM,06:17 PM,06:17 PM,early
1165,foxbusiness,AA-4198-ORD-CLE,10:40 AM,10:55 AM,12:55 PM,12:48 PM,early
1166,foxbusiness,AA-404-MIA-MCO,06:45 AM,06:58 AM,07:45 AM,07:32 AM,early
1167,foxbusiness,CO-45-EWR-MIA,04:00 PM,04:15 PM,07:05 PM,06:36 PM,early
1168,foxbusiness,AA-3809-PHX-LAX,06:00 AM,06:11 AM,06:40 AM,06:19 AM,early
1169,foxbusiness,AA-59-JFK-SFO,07:10 AM,07:40 AM,10:45 AM,11:12 AM,late
1170,foxbusiness,AA-222-LAX-BOS,07:10 AM,07:32 AM,03:30 PM,03:14 PM,early
1171,usatoday,AA-3859-IAH-ORD,07:10 AM,07:10 AM,09:40 AM,09:40 AM,early
1172,usatoday,AA-518-MIA-JFK,06:40 AM,06:54 AM,09:25 AM,09:09 AM,on_time
1173,usatoday,CO-1586-IAH-MCO,07:42 PM,07:42 PM,10:23 PM,10:23 PM,on_time
1174,usatoday,UA-3925-IAD-ORF,08:41 AM,08:41 AM,09:54 AM,09:54 AM,early
1175,usatoday,AA-1733-ORD-PHX,07:45 PM,07:45 PM,10:30 PM,10:30 PM,on_time
1176,usatoday,UA-414-LAX-SFO,06:10 AM,06:10 AM,07:10 AM,07:10 AM,early
1177,usatoday,UA-3515-IAD-MSP,08:26 AM,08:26 AM,09:54 AM,09:54 AM,early
1178,usatoday,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM,early
1179,usatoday,AA-484-DFW-MIA,04:15 PM,04:15 PM,07:55 PM,07:55 PM,early
1180,usatoday,CO-63-EWR-IAH,05:38 PM,05:38 PM,07:55 PM,07:55 PM,early
1181,usatoday,AA-466-IAH-MIA,06:00 AM,06:09 AM,09:20 AM,09:00 AM,early
1182,usatoday,UA-3050-PHX-CLT,11:05 AM,11:05 AM,04:57 PM,04:57 PM,on_time
1183,usatoday,AA-1886-BOS-MIA,10:45 AM,10:45 AM,02:20 PM,02:20 PM,early
1184,usatoday,AA-1664-MIA-ATL,10:15 AM,10:19 AM,12:10 PM,11:50 AM,early
1185,usatoday,AA-404-MIA-MCO,06:45 AM,06:57 AM,07:45 AM,07:40 AM,early
1186,usatoday,AA-3756-ORD-SLC,12:15 PM,12:42 PM,02:45 PM,02:52 PM,on_time
1187,usatoday,UA-382-IAD-LAX,12:56 PM,12:56 PM,03:20 PM,03:20 PM,on_time
1188,usatoday,UA-2945-PHL-CLT,12:00 PM,12:08 PM,01:45 PM,01:14 PM,early
1189,usatoday,AA-2050-ORD-MIA,10:40 AM,11:06 AM,02:45 PM,02:36 PM,on_time
1190,usatoday,UA-248-PHX-ORD,12:57 PM,12:57 PM,04:52 PM,04:52 PM,late
1191,usatoday,AA-4330-CVG-ORD,03:35 PM,03:36 PM,04:00 PM,03:33 PM,early
1192,usatoday,AA-4307-ORD-DTW,06:45 PM,06:45 PM,09:10 PM,09:10 PM,early
1193,usatoday,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM,on_time
1194,usatoday,UA-843-LAX-ORD,02:38 PM,02:38 PM,07:53 PM,07:53 PM,on_time
1195,usatoday,CO-1193-EWR-MCO,09:15 AM,09:14 AM,12:18 PM,12:09 PM,early
1196,usatoday,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:49 PM,on_time
1197,usatoday,CO-16-LAX-EWR,10:25 AM,10:25 AM,06:44 PM,06:44 PM,early
1198,usatoday,AA-400-DFW-JFK,10:40 AM,11:01 AM,02:59 PM,03:04 PM,on_time
1199,usatoday,UA-664-ORD-PHL,01:33 PM,01:33 PM,04:31 PM,04:31 PM,early
1200,usatoday,AA-1522-SFO-ORD,11:55 PM,12:10 AM,05:50 AM,05:42 AM,on_time
1201,usatoday,UA-257-JFK-SFO,02:30 PM,02:43 PM,06:15 PM,05:28 PM,early
1202,usatoday,UA-3373-IAD-PHL,08:29 AM,08:26 AM,09:24 AM,09:13 AM,early
1203,usatoday,CO-1250-MIA-IAH,03:17 PM,03:17 PM,04:55 PM,04:55 PM,on_time
1204,usatoday,UA-6273-YYC-SFO,07:41 AM,07:41 AM,08:41 AM,08:41 AM,early
1205,usatoday,UA-828-SFO-ORD,11:08 PM,11:08 PM,05:11 AM,05:11 AM,on_time
1206,usatoday,CO-4888-IAH-DAL,05:30 PM,05:30 PM,06:09 PM,06:09 PM,on_time
1207,usatoday,UA-2704-DTW-PHX,11:47 AM,11:47 AM,02:02 PM,02:02 PM,late
1208,usatoday,UA-2708-EWR-CLT,03:04 PM,03:04 PM,04:24 PM,04:24 PM,early
1209,usatoday,UA-1500-IAH-GUA,09:43 AM,09:43 AM,12:10 PM,12:10 PM,on_time
1210,usatoday,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:43 PM,early
1211,usatoday,AA-2268-PHX-ORD,07:15 AM,07:23 AM,11:35 AM,11:07 AM,early
1212,usatoday,UA-233-LAX-JFK,04:25 PM,04:25 PM,12:29 AM,12:29 AM,on_time
1213,usatoday,AA-4277-CVG-JFK,12:10 PM,12:10 PM,02:15 PM,02:15 PM,early
1214,usatoday,AA-2957-DFW-CVG,07:55 AM,07:55 AM,11:05 AM,11:05 AM,on_time
1215,usatoday,UA-37-EDI-EWR,09:05 AM,09:05 AM,11:53 AM,11:53 AM,late
1216,usatoday,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:35 PM,03:13 PM,late
1217,usatoday,UA-854-SFO-IAH,07:53 AM,07:49 AM,01:39 PM,01:30 PM,early
1218,usatoday,AA-85-JFK-SFO,03:05 PM,03:38 PM,06:30 PM,06:36 PM,on_time
1219,usatoday,AA-1640-MIA-MCO,06:30 PM,06:56 PM,07:25 PM,07:35 PM,on_time
1220,usatoday,AA-1544-SAN-ORD,11:25 AM,11:25 AM,05:25 PM,05:25 PM,early
1221,usatoday,AA-3786-IAH-ORD,04:00 PM,04:00 PM,06:40 PM,06:40 PM,early
1222,usatoday,AA-3809-PHX-LAX,06:00 AM,06:00 AM,06:40 AM,06:40 AM,early
1223,usatoday,AA-59-JFK-SFO,07:10 AM,07:40 AM,10:45 AM,10:49 AM,late
1224,myrateplan,AA-3859-IAH-ORD,07:16 AM,07:16 AM,09:22 AM,09:22 AM,early
1225,myrateplan,CO-1586-IAH-MCO,07:00 PM,07:00 PM,10:15 PM,10:15 PM,on_time
1226,myrateplan,AA-518-MIA-JFK,06:54 AM,06:54 AM,09:14 AM,09:14 AM,on_time
1227,myrateplan,UA-397-JFK-SFO,08:48 AM,08:48 AM,11:30 AM,11:30 AM,on_time
1228,myrateplan,UA-3925-IAD-ORF,09:00 AM,09:00 AM,09:29 AM,09:29 AM,early
1229,myrateplan,AA-1733-ORD-PHX,07:59 PM,07:59 PM,10:31 PM,10:31 PM,on_time
1230,myrateplan,UA-2830-MCO-CLT,03:50 PM,03:50 PM,05:14 PM,05:14 PM,on_time
1231,myrateplan,CO-58-DEN-IAH,11:25 AM,11:25 AM,02:50 PM,02:50 PM,late
1232,myrateplan,AA-1544-SAN-ORD,11:41 AM,11:41 AM,04:54 PM,04:54 PM,early
1233,myrateplan,UA-5487-SFO-MRY,10:53 AM,10:53 AM,11:11 AM,11:11 AM,on_time
1234,myrateplan,AA-204-LAX-MCO,11:29 PM,11:29 PM,06:35 AM,06:35 AM,on_time
1235,myrateplan,UA-414-LAX-SFO,06:10 AM,06:10 AM,07:04 AM,07:04 AM,early
1236,myrateplan,CO-1614-LAX-IAH,12:30 AM,12:30 AM,05:35 AM,05:35 AM,early
1237,myrateplan,UA-2726-FLL-PHL,04:10 PM,04:10 PM,06:25 PM,06:25 PM,early
1238,myrateplan,CO-52-IAH-LAX,07:35 AM,07:35 AM,09:21 AM,09:21 AM,early
1239,myrateplan,CO-1090-BOS-IAH,09:45 AM,09:45 AM,01:16 PM,01:16 PM,on_time
1240,myrateplan,AA-616-DFW-DTW,10:11 AM,10:11 AM,01:11 PM,01:11 PM,late
1241,myrateplan,UA-3515-IAD-MSP,08:26 AM,08:26 AM,09:56 AM,09:56 AM,early
1242,myrateplan,AA-3468-CVG-MIA,07:25 AM,07:25 AM,09:29 AM,09:29 AM,early
1243,myrateplan,AA-484-DFW-MIA,04:29 PM,04:29 PM,07:37 PM,07:37 PM,early
1244,myrateplan,AA-1886-BOS-MIA,10:54 AM,10:54 AM,01:36 PM,01:36 PM,early
1245,myrateplan,CO-62-IAH-EWR,02:30 PM,02:30 PM,07:03 PM,07:03 PM,on_time
1246,myrateplan,CO-1561-PHX-IAH,08:05 AM,08:05 AM,11:35 AM,11:35 AM,on_time
1247,myrateplan,UA-2314-ATL-PHL,03:04 PM,03:04 PM,04:43 PM,04:43 PM,early
1248,myrateplan,AA-446-DFW-PHL,12:13 PM,12:13 PM,04:08 PM,04:08 PM,late
1249,myrateplan,CO-1023-IAH-DEN,11:40 AM,11:40 AM,01:17 PM,01:17 PM,on_time
1250,myrateplan,AA-466-IAH-MIA,06:09 AM,06:09 AM,08:50 AM,08:50 AM,early
1251,myrateplan,UA-3050-PHX-CLT,11:45 AM,11:45 AM,05:00 PM,05:00 PM,on_time
1252,myrateplan,CO-89-IAH-EWR,06:00 AM,06:00 AM,10:20 AM,10:20 AM,on_time
1253,myrateplan,CO-1088-CLE-IAH,08:40 AM,08:40 AM,10:54 AM,10:54 AM,on_time
1254,myrateplan,AA-1664-MIA-ATL,10:19 AM,10:19 AM,11:50 AM,11:50 AM,early
1255,myrateplan,AA-1279-DFW-PHX,02:03 PM,02:03 PM,03:13 PM,03:13 PM,late
1256,myrateplan,UA-854-SFO-IAH,08:07 AM,08:07 AM,01:23 PM,01:23 PM,early
1257,myrateplan,UA-382-IAD-LAX,12:56 PM,12:56 PM,03:09 PM,03:09 PM,on_time
1258,myrateplan,AA-4344-ORD-DTW,12:14 PM,12:14 PM,01:55 PM,01:55 PM,on_time
1259,myrateplan,UA-257-JFK-SFO,02:43 PM,02:43 PM,05:22 PM,05:22 PM,early
1260,myrateplan,UA-2945-PHL-CLT,12:07 PM,12:07 PM,01:11 PM,01:11 PM,early
1261,myrateplan,CO-63-EWR-IAH,05:25 PM,05:25 PM,08:22 PM,08:22 PM,early
1262,myrateplan,CO-47-IAH-LAX,07:10 PM,07:10 PM,08:56 PM,08:56 PM,late
1263,myrateplan,AA-2050-ORD-MIA,11:06 AM,11:06 AM,02:39 PM,02:39 PM,on_time
1264,myrateplan,UA-248-PHX-ORD,01:43 PM,01:43 PM,05:24 PM,05:24 PM,late
1265,myrateplan,AA-4330-CVG-ORD,03:35 PM,03:35 PM,04:00 PM,04:00 PM,early
1266,myrateplan,AA-1434-DFW-MCO,07:22 AM,07:22 AM,10:34 AM,10:34 AM,on_time
1267,myrateplan,AA-1640-MIA-MCO,06:47 PM,06:47 PM,07:25 PM,07:25 PM,on_time
1268,myrateplan,AA-4307-ORD-DTW,06:56 PM,06:56 PM,08:38 PM,08:38 PM,early
1269,myrateplan,AA-3-JFK-LAX,12:12 PM,12:12 PM,03:04 PM,03:04 PM,on_time
1270,myrateplan,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM,on_time
1271,myrateplan,UA-843-LAX-ORD,02:04 PM,02:04 PM,07:20 PM,07:20 PM,on_time
1272,myrateplan,CO-1193-EWR-MCO,09:15 AM,09:15 AM,12:18 PM,12:18 PM,early
1273,myrateplan,AA-3842-MSP-ORD,06:57 AM,06:57 AM,07:49 AM,07:49 AM,late
1274,myrateplan,AA-643-MIA-ORD,07:31 AM,07:31 AM,09:26 AM,09:26 AM,on_time
1275,myrateplan,AA-1007-MIA-PHX,05:09 PM,05:09 PM,07:43 PM,07:43 PM,early
1276,myrateplan,AA-2525-DFW-MIA,07:39 AM,07:39 AM,10:43 AM,10:43 AM,on_time
1277,myrateplan,UA-2906-PHL-MCO,04:44 PM,04:44 PM,06:28 PM,06:28 PM,on_time
1278,myrateplan,UA-938-DEN-ORD,04:37 PM,04:37 PM,07:23 PM,07:23 PM,on_time
1279,myrateplan,AA-1221-MCO-ORD,08:23 PM,08:23 PM,09:47 PM,09:47 PM,on_time
1280,myrateplan,CO-16-LAX-EWR,10:25 AM,10:25 AM,06:44 PM,06:44 PM,early
1281,myrateplan,UA-2515-DFW-CLT,07:30 AM,07:30 AM,10:43 AM,10:43 AM,late
1282,myrateplan,AA-400-DFW-JFK,11:02 AM,11:02 AM,02:58 PM,02:58 PM,on_time
1283,myrateplan,UA-664-ORD-PHL,01:48 PM,01:48 PM,04:20 PM,04:20 PM,early
1284,myrateplan,AA-3756-ORD-SLC,12:42 PM,12:42 PM,02:50 PM,02:50 PM,on_time
1285,myrateplan,UA-37-EWR-MCO,01:29 PM,01:29 PM,04:17 PM,04:17 PM,on_time
1286,myrateplan,AA-1522-SFO-ORD,12:11 AM,12:11 AM,05:52 AM,05:52 AM,on_time
1287,myrateplan,UA-233-LAX-JFK,04:28 PM,04:28 PM,12:01 AM,12:01 AM,on_time
1288,myrateplan,AA-3823-LAX-DEN,09:06 PM,09:06 PM,11:49 PM,11:49 PM,on_time
1289,myrateplan,AA-2312-DFW-DTW,08:29 PM,08:29 PM,11:35 PM,11:35 PM,on_time
1290,myrateplan,AA-1165-JFK-MIA,07:23 AM,07:23 AM,09:45 AM,09:45 AM,early
1291,myrateplan,AA-431-MIA-SFO,08:52 AM,08:52 AM,11:33 AM,11:33 AM,early
1292,myrateplan,UA-3373-IAD-PHL,08:37 AM,08:37 AM,09:13 AM,09:13 AM,early
1293,myrateplan,AA-649-ORD-SNA,01:41 PM,01:41 PM,03:29 PM,03:29 PM,on_time
1294,myrateplan,CO-1250-MIA-IAH,02:53 PM,02:53 PM,04:48 PM,04:48 PM,on_time
1295,myrateplan,UA-6273-YYC-SFO,07:41 AM,07:41 AM,08:33 AM,08:33 AM,early
1296,myrateplan,UA-828-SFO-ORD,11:08 PM,11:08 PM,05:11 AM,05:11 AM,on_time
1297,myrateplan,CO-4888-IAH-DAL,05:38 PM,05:38 PM,06:19 PM,06:19 PM,on_time
1298,myrateplan,UA-858-PVG-SFO,01:50 PM,01:50 PM,07:50 AM,07:50 AM,early
1299,myrateplan,UA-2704-DTW-PHX,11:47 AM,11:47 AM,01:52 PM,01:52 PM,late
1300,myrateplan,AA-3063-SLC-LAX,08:40 PM,08:40 PM,09:12 PM,09:12 PM,on_time
1301,myrateplan,UA-2708-EWR-CLT,03:04 PM,03:04 PM,04:22 PM,04:22 PM,early
1302,myrateplan,UA-62-IAH-EWR,02:30 PM,02:30 PM,07:03 PM,07:03 PM,on_time
1303,myrateplan,UA-1500-IAH-GUA,08:55 AM,08:55 AM,11:45 AM,11:45 AM,on_time
1304,myrateplan,AA-3804-PHL-ORD,02:44 PM,02:44 PM,03:36 PM,03:36 PM,early
1305,myrateplan,AA-1917-JFK-MCO,03:28 PM,03:28 PM,05:39 PM,05:39 PM,early
1306,myrateplan,AA-2268-PHX-ORD,07:22 AM,07:22 AM,11:04 AM,11:04 AM,early
1307,myrateplan,AA-4277-CVG-JFK,12:11 PM,12:11 PM,01:42 PM,01:42 PM,early
1308,myrateplan,AA-2957-DFW-CVG,08:04 AM,08:04 AM,10:58 AM,10:58 AM,on_time
1309,myrateplan,UA-37-EDI-EWR,09:05 AM,09:05 AM,11:53 AM,11:53 AM,late
1310,myrateplan,AA-789-ORD-DEN,01:20 PM,01:20 PM,02:49 PM,02:49 PM,late
1311,myrateplan,AA-415-BOS-ORD,08:55 AM,08:55 AM,10:12 AM,10:12 AM,early
1312,myrateplan,AA-85-JFK-SFO,03:38 PM,03:38 PM,06:30 PM,06:30 PM,on_time
1313,myrateplan,AA-3979-CVG-ORD,08:04 AM,08:04 AM,07:59 AM,07:59 AM,on_time
1314,myrateplan,AA-3786-IAH-ORD,04:12 PM,04:12 PM,06:11 PM,06:11 PM,early
1315,myrateplan,AA-271-MIA-LAX,11:52 AM,11:52 AM,02:21 PM,02:21 PM,on_time
1316,myrateplan,CO-50-CLE-EWR,02:55 PM,02:55 PM,04:49 PM,04:49 PM,late
1317,myrateplan,UA-3099-PHX-PHL,11:55 AM,11:55 AM,05:34 PM,05:34 PM,early
1318,myrateplan,AA-4198-ORD-CLE,10:55 AM,10:55 AM,12:37 PM,12:37 PM,early
1319,myrateplan,AA-404-MIA-MCO,06:58 AM,06:58 AM,07:37 AM,07:37 AM,early
1320,myrateplan,CO-45-EWR-MIA,04:00 PM,04:00 PM,07:05 PM,07:05 PM,early
1321,myrateplan,AA-3809-PHX-LAX,06:11 AM,06:11 AM,06:15 AM,06:15 AM,early
1322,myrateplan,AA-59-JFK-SFO,07:40 AM,07:40 AM,10:52 AM,10:52 AM,late
1323,myrateplan,AA-222-LAX-BOS,07:32 AM,07:32 AM,03:12 PM,03:12 PM,early
1324,orbitz,AA-3859-IAH-ORD,7:10aDec 1,7:02aDec 1,9:40aDec 1,9:32aDec 1,early
1325,orbitz,CO-1586-IAH-MCO,07:00 PM,07:14 PM,10:15 PM,10:02 PM,on_time
1326,orbitz,AA-518-MIA-JFK,6:40aDec 1,6:40aDec 1,9:25aDec 1,9:28aDec 1,on_time
1327,orbitz,UA-397-JFK-SFO,8:19aDec 1,8:48aDec 1,11:55aDec 1,11:58aDec 1,on_time
1328,orbitz,UA-3925-IAD-ORF,8:41aDec 1,8:41aDec 1,9:54aDec 1,9:54aDec 1,early
1329,orbitz,AA-1733-ORD-PHX,07:45 PM,07:45 PM,10:30 PM,10:30 PM,on_time
1330,orbitz,AA-3-JFK-LAX,12:00 PM,11:54aDec 1,03:15 PM,03:16 PM,on_time
1331,orbitz,UA-2830-MCO-CLT,03:27 PM,03:28 PM,05:05 PM,05:17 PM,on_time
1332,orbitz,CO-58-DEN-IAH,11:25aDec 1,11:37aDec 1,02:50 PM,03:31 PM,late
1333,orbitz,UA-5487-SFO-MRY,10:39aDec 1,10:39aDec 1,11:19aDec 1,11:19aDec 1,on_time
1334,orbitz,AA-204-LAX-MCO,11:25 PM,11:25 PM,6:55aDec 2,6:55aDec 2,on_time
1335,orbitz,UA-414-LAX-SFO,6:14aDec 1,6:09aDec 1,7:23aDec 1,7:17aDec 1,early
1336,orbitz,CO-1614-LAX-IAH,12:30aDec 1,12:41aDec 1,5:35aDec 1,5:26aDec 1,early
1337,orbitz,UA-2726-FLL-PHL,04:00 PM,03:58 PM,06:46 PM,06:28 PM,early
1338,orbitz,CO-52-IAH-LAX,7:35aDec 1,7:35aDec 1,9:21aDec 2,9:21aDec 2,early
1339,orbitz,CO-1090-BOS-IAH,9:45aDec 1,10:19aDec 1,01:16 PM,01:19 PM,on_time
1340,orbitz,AA-616-DFW-DTW,10:00aDec 1,9:59aDec 1,12:35 PM,01:27 PM,late
1341,orbitz,UA-3515-IAD-MSP,8:15aDec 1,8:12aDec 1,10:06aDec 1,9:56aDec 1,early
1342,orbitz,AA-3468-CVG-MIA,7:00aDec 1,7:04aDec 1,9:55aDec 1,9:45aDec 1,early
1343,orbitz,AA-484-DFW-MIA,04:15 PM,04:16 PM,07:55 PM,07:39 PM,early
1344,orbitz,AA-1886-BOS-MIA,10:45aDec 1,10:42aDec 1,02:20 PM,01:40 PM,early
1345,orbitz,CO-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM,on_time
1346,orbitz,CO-1561-PHX-IAH,8:05aDec 1,8:00aDec 1,11:35aDec 1,11:32aDec 1,on_time
1347,orbitz,UA-2314-ATL-PHL,02:55 PM,02:46 PM,05:00 PM,04:47 PM,early
1348,orbitz,AA-446-DFW-PHL,11:50aDec 1,11:54aDec 1,03:50 PM,04:09 PM,late
1349,orbitz,CO-1023-IAH-DEN,11:40aDec 1,11:56aDec 1,01:17 PM,01:14 PM,on_time
1350,orbitz,AA-466-IAH-MIA,6:00aDec 1,5:58aDec 1,9:20aDec 1,9:05aDec 1,early
1351,orbitz,UA-3050-PHX-CLT,11:05aDec 1,11:30aDec 1,04:57 PM,05:05 PM,on_time
